occ,log_wage,log_edu,cog,status_pc1
339091,10.1306231251199,0.487575115158074,0.64,-1.83674883363184
339092,9.87816974455184,0.209936723826928,0.697371130482531,-2.20294935299938
339093,10.5792342184159,0.781707357539426,0.609725311053676,-1.09393101736022
351011,10.6334487062188,1.09610890779833,0.657211765322708,-0.476328489603432
351012,10.3202222529025,0.900120698711517,0.682781127274739,-0.965467082043322
352011,9.85639594500228,1.14396799038891,0.638814016172507,-1.45837206662425
352012,10.0841410522294,0.711036213395686,0.623723335488041,-1.71915778860064
352013,10.1773242181659,1.02449149463719,0.640617520344662,-1.18735149695966
352014,10.0475878965099,1.03534641804662,0.592427616926503,-1.54379040349544
352015,9.94174626465322,0.763978361320537,0.634043708429483,-1.79126852466032
352021,9.9124472939076,0.802349920450062,0.614001284521516,-1.87205097385144
353011,9.87970702387072,1.18717246564759,0.666206203692076,-1.26354017189157
353023,9.87970702387072,0.53675649378934,0.677226878818014,-1.92967359487604
353031,9.86526633971593,0.612316662645397,0.672023894182904,-1.88703936721759
353041,9.92427009171866,0.650087491119476,0.652854511970534,-1.85619353677224
359011,9.86682356816454,0.452348694007015,0.59449770088068,-2.39684603892683
359021,9.86993076900728,0.470278563950475,0.487943603300489,-2.8353399183058
359031,9.86162334843743,0.478715569847757,0.72201131169133,-1.82142724073789
371011,10.5200236307242,1.08271840391409,0.632829118411723,-0.736115016161325
371012,10.6914902641088,1.16859790123446,0.602868146346407,-0.561064044786667
372011,10.062199243691,0.847069262832202,0.552620366425224,-1.90508977683435
372012,9.93981948178352,0.759175365674385,0.634225692507901,-1.7981189438225
372021,10.3784787232929,0.636576829071551,0.609408135723925,-1.50128510751998
373011,10.1278303844258,0.620952761011459,0.506739100536377,-2.27156739705615
373012,10.390225380773,1.19748243430359,0.578457845784579,-1.00537711154826
373013,10.4193007178132,0.659076665988459,0.510654606776023,-1.85459929221987
391013,10.739868901182,0.891526616727537,0.749104062698865,-0.171697646513109
391022,10.739868901182,1.42779205970748,0.706494972296327,0.232181122251776
392011,10.1890423639717,0.866638195969084,0.630485616401109,-1.39014678479857
392021,9.95275379383905,0.563721633119488,0.629093727795362,-2.01901274044251
393011,9.85219425814858,0.618523639364342,0.697302631578947,-1.78668642094689
393012,10.0301202034695,0.893945127926502,0.739173647593355,-1.08420573822882
393021,9.97534298963656,0.492415366007227,0.551651200873362,-2.40529575173372
393031,9.86162334843743,0.775087895895822,0.699644892228921,-1.59309523214779
393091,9.86682356816454,0.478281770689961,0.665671413259838,-2.05978947613904
393092,10.7032444681543,1.10190685561754,0.670399867263979,-0.327022278981232
393093,9.95322964443094,0.439322209906631,0.757272634479943,-1.59922056085937
394011,10.6068325580725,1.69365037611774,0.690503887834446,0.291192899671253
